cycle,arm,target_rate,iter_rate,dropped,failed_rate,p50,p99,running_cores,pending_cores,eff_iter_per_running_core,pods,pending,node_cpu_sec,softirq_cpu_sec,k6_cpu_sec,prod_p50,cart_p50,chk_p50,prod_p99,cart_p99,chk_p99,replicas,limit_x,dropped_win,started,replicas_at_window_start,replicas_changed_in_window,browse_rate_target,browse_rate,browse_dropped_win,browse_p50,browse_p99,rs_scale,limit_scale,reserved_core_sec,pending_core_sec,reserved_avg_cores,n_samples
2,frontcart,100,100.0,0,0,8.2,681.5,8.38,0.0,11.9,24,0,1342.7,103.63,53.26,6.9,7.0,10.3,750.2,164.1,778.4,adservice:1 checkoutservice:1 currencyservice:1 emailservice:1 frontend:6 paymentservice:1 productcatalogservice:5 recommendationservice:6 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 checkoutservice:1 currencyservice:1 emailservice:1 frontend:7 paymentservice:1 productcatalogservice:5 recommendationservice:6 redis-cart:1 shippingservice:1,yes,200,200.0,0,6.6,758.2,0.3333,0,2054.6,0.0,8.561,16
2,frontcart,100,100.0,0,0,7.8,687.0,10.35,0.0,9.7,29,0,1510.4,119.27,65.08,6.4,7.1,10.4,654.3,127.2,860.9,adservice:1 checkoutservice:1 currencyservice:2 emailservice:1 frontend:7 paymentservice:1 productcatalogservice:7 recommendationservice:7 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 checkoutservice:1 currencyservice:2 emailservice:1 frontend:7 paymentservice:1 productcatalogservice:7 recommendationservice:7 redis-cart:1 shippingservice:1,no,300,300.0,0,6.2,623.4,0.3333,0,2483.8,0.0,10.349,16
2,frontrecocatalog,100,100.0,0,0,5.9,480.5,5.88,0.0,17.0,14,0,839.6,51.3,34.81,5.1,5.6,8.1,553.5,85.6,641.5,adservice:1 cartservice:4 checkoutservice:1 currencyservice:1 emailservice:1 frontend:3 paymentservice:1 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:5 checkoutservice:1 currencyservice:1 emailservice:1 frontend:3 paymentservice:1 redis-cart:1 shippingservice:1,yes,0,0,0,0,0,0.3333,0,1416.8,0.0,5.904,16
2,frontrecocatalog,100,100,0,0,6.3,469.9,6.83,0.0,14.6,16,0,1059.9,64.11,45.6,5.3,5.9,8.6,444.3,82.4,652.7,adservice:1 cartservice:5 checkoutservice:1 currencyservice:1 emailservice:1 frontend:4 paymentservice:1 redis-cart:1 shippingservice:1,0,0,24000,adservice:1 cartservice:5 checkoutservice:1 currencyservice:1 emailservice:1 frontend:4 paymentservice:1 redis-cart:1 shippingservice:1,no,100,100.0,0,5.2,447.8,0.3333,0,1638.7,0.0,6.828,16
2,frontrecocatalog,100,100.0,0,0,7.9,762.9,8.6,0.0,11.6,19,0,1321.5,80.23,57.67,6.6,6.9,10.3,733.6,111.3,889.7,adservice:1 cartservice:6 checkoutservice:1 currencyservice:1 emailservice:1 frontend:6 paymentservice:1 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:6 checkoutservice:1 currencyservice:1 emailservice:1 frontend:6 paymentservice:1 redis-cart:1 shippingservice:1,no,200,200.0,0,6.4,744.4,0.3333,0,2064.5,0.0,8.602,16
2,frontrecocatalog,100,100.0,0,0,7.9,638.1,10.35,0.0,9.7,22,0,1558.3,93.37,66.75,6.6,7.2,10.4,713.4,124.6,698.5,adservice:1 cartservice:7 checkoutservice:1 currencyservice:2 emailservice:1 frontend:7 paymentservice:1 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:7 checkoutservice:1 currencyservice:2 emailservice:1 frontend:7 paymentservice:1 redis-cart:1 shippingservice:1,no,300,300,0,6.3,709.0,0.3333,0,2483.8,0.0,10.349,16
3,normal,100,100,0,0,6.3,553.0,6.24,0.0,16.0,21,0,873.1,67.54,34.68,5.3,6.0,8.4,720.7,134.5,585.1,adservice:1 cartservice:4 checkoutservice:1 currencyservice:1 emailservice:1 frontend:4 paymentservice:1 productcatalogservice:3 recommendationservice:3 redis-cart:1 shippingservice:1,0,0,24000,adservice:1 cartservice:4 checkoutservice:1 currencyservice:1 emailservice:1 frontend:4 paymentservice:1 productcatalogservice:3 recommendationservice:3 redis-cart:1 shippingservice:1,no,0,0,0,0,0,0.3333,0,1497.6,0.0,6.240,16
3,normal,100,100.0,0,0,7.1,687.7,6.83,0.0,14.6,24,0,1071.3,83.37,42.89,6.3,6.3,8.9,797.0,216.8,748.3,adservice:1 cartservice:5 checkoutservice:1 currencyservice:1 emailservice:1 frontend:4 paymentservice:1 productcatalogservice:4 recommendationservice:4 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:4 checkoutservice:1 currencyservice:1 emailservice:1 frontend:4 paymentservice:1 productcatalogservice:4 recommendationservice:4 redis-cart:1 shippingservice:1,yes,100,100.0,0,6.3,813.1,0.3333,0,1622.5,0.0,6.761,16
3,normal,100,100.0,0,0,8.2,617.8,8.6,0.0,11.6,31,0,1370.1,108.86,54.66,7.0,7.1,10.3,754.2,159.7,607.2,adservice:1 cartservice:6 checkoutservice:1 currencyservice:1 emailservice:1 frontend:6 paymentservice:1 productcatalogservice:6 recommendationservice:6 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:6 checkoutservice:1 currencyservice:1 emailservice:1 frontend:6 paymentservice:1 productcatalogservice:6 recommendationservice:6 redis-cart:1 shippingservice:1,no,200,200,0,6.7,791.2,0.3333,0,2064.5,0.0,8.602,16
3,normal,100,99.9,17,0,8.2,747.8,10.13,0.0,9.9,35,0,1564.0,125.79,62.56,6.8,7.3,10.6,733.3,138.3,971.9,adservice:1 cartservice:7 checkoutservice:1 currencyservice:2 emailservice:1 frontend:7 paymentservice:1 productcatalogservice:6 recommendationservice:7 redis-cart:1 shippingservice:1,0,16,23984,adservice:1 cartservice:8 checkoutservice:1 currencyservice:2 emailservice:1 frontend:7 paymentservice:1 productcatalogservice:6 recommendationservice:7 redis-cart:1 shippingservice:1,yes,300,300.0,0,6.5,777.1,0.3333,0,2432.5,0.0,10.136,16
